train_loss,epoch,step,val_loss
25.516769409179688,0,49,
11.470772743225098,0,99,
,0,105,19.618446350097656
3.184844493865967,1,149,
2.2095894813537598,1,199,
,1,211,2.557558298110962
1.894639253616333,2,249,
1.774120807647705,2,299,
,2,317,2.5112264156341553
1.754854679107666,3,349,
1.674250602722168,3,399,
,3,423,2.439594268798828
1.6352546215057373,4,449,
1.5363619327545166,4,499,
,4,529,2.451512575149536
