train_loss,epoch,step,val_loss
26.677867889404297,0,49,
,0,87,5.64718770980835
11.754058837890625,1,99,
3.047208786010742,1,149,
,1,175,2.8496382236480713
2.0417885780334473,2,199,
2.0777976512908936,2,249,
,2,263,2.535749912261963
1.7099450826644897,3,299,
1.852628469467163,3,349,
,3,351,2.485212564468384
1.8286288976669312,4,399,
,4,439,2.487990379333496
